test_case,filter_size,method_name,total_time,cumulative_time,per_call_time
bloom,5000,contains,8.02e-07,4.9780000000000005e-06,4.9780000000000005e-06
bloom,5000,contains,7.590000000000001e-07,4.5110000000000005e-06,4.5110000000000005e-06
bloom,5000,contains,7.67e-07,4.48e-06,4.48e-06
bloom,5000,contains,7.8e-07,4.6e-06,4.6e-06
bloom,5000,contains,6.960000000000001e-07,4.283e-06,4.283e-06
bloom,5000,contains,7.32e-07,4.752e-06,4.752e-06
bloom,5000,contains,7.720000000000001e-07,4.643e-06,4.643e-06
bloom,5000,contains,7.990000000000001e-07,4.802e-06,4.802e-06
bloom,5000,contains,8.42e-07,4.865e-06,4.865e-06
bloom,5000,contains,7.88e-07,4.644e-06,4.644e-06
bloom,5000,contains,6.930000000000001e-07,4.376e-06,4.376e-06
bloom,5000,contains,7.73e-07,4.8490000000000005e-06,4.8490000000000005e-06
bloom,5000,contains,7.900000000000001e-07,4.525e-06,4.525e-06
bloom,5000,contains,7.410000000000001e-07,4.637000000000001e-06,4.637000000000001e-06
bloom,5000,contains,7.94e-07,4.564000000000001e-06,4.564000000000001e-06
bloom,5000,contains,7.43e-07,4.921e-06,4.921e-06
bloom,5000,contains,7.85e-07,4.751e-06,4.751e-06
bloom,5000,contains,8.340000000000001e-07,5.205e-06,5.205e-06
bloom,5000,contains,7.94e-07,4.877e-06,4.877e-06
bloom,5000,contains,8.15e-07,4.979e-06,4.979e-06
bloom,5000,contains,6.900000000000001e-07,4.633e-06,4.633e-06
bloom,5000,contains,8.210000000000001e-07,4.845e-06,4.845e-06
bloom,5000,contains,7.84e-07,5.0410000000000005e-06,5.0410000000000005e-06
bloom,5000,contains,7.09e-07,7.711000000000001e-06,7.711000000000001e-06
bloom,10000,add,3.022e-06,2.0131e-05,2.0131e-05
bloom,10000,add,2.6200000000000003e-06,1.696e-05,1.696e-05
bloom,10000,add,2.171e-06,1.6836e-05,1.6836e-05
bloom,10000,add,2.562e-06,1.7633000000000002e-05,1.7633000000000002e-05
bloom,10000,add,2.4230000000000003e-06,1.6888e-05,1.6888e-05
bloom,10000,add,2.4840000000000003e-06,1.9098000000000002e-05,1.9098000000000002e-05
bloom,10000,add,2.584e-06,1.8692e-05,1.8692e-05
bloom,10000,add,3.961e-06,2.8145000000000002e-05,2.8145000000000002e-05
bloom,10000,add,3.016e-06,2.4086000000000003e-05,2.4086000000000003e-05
bloom,10000,add,3.637e-06,2.7472e-05,2.7472e-05
bloom,10000,add,2.646e-06,2.0004e-05,2.0004e-05
bloom,10000,add,1.7398000000000002e-05,0.000139712,0.000139712
bloom,10000,add,2.086e-06,1.6736e-05,1.6736e-05
bloom,10000,add,1.9820000000000003e-06,1.6116e-05,1.6116e-05
bloom,10000,add,2.65e-06,2.1149e-05,2.1149e-05
bloom,10000,add,2.2130000000000002e-06,1.6976e-05,1.6976e-05
bloom,10000,add,2.1850000000000003e-06,1.6835e-05,1.6835e-05
bloom,10000,add,2.256e-06,1.6209e-05,1.6209e-05
bloom,10000,add,2.279e-06,1.6286e-05,1.6286e-05
bloom,10000,add,2.156e-06,1.6537e-05,1.6537e-05
bloom,10000,add,2.233e-06,1.6661000000000002e-05,1.6661000000000002e-05
bloom,10000,add,2.26e-06,1.6823e-05,1.6823e-05
bloom,10000,add,2.311e-06,1.6947000000000002e-05,1.6947000000000002e-05
bloom,10000,add,2.291e-06,1.6699e-05,1.6699e-05
bloom,10000,add,2.1180000000000003e-06,1.6045e-05,1.6045e-05
bloom,10000,add,2.233e-06,1.6277e-05,1.6277e-05
bloom,10000,add,2.3370000000000002e-06,1.7079e-05,1.7079e-05
bloom,10000,add,2.143e-06,1.6207000000000003e-05,1.6207000000000003e-05
bloom,10000,add,2.215e-06,1.6511e-05,1.6511e-05
bloom,10000,add,2.311e-06,1.7118e-05,1.7118e-05
bloom,10000,add,2.149e-06,1.683e-05,1.683e-05
bloom,10000,add,2.2530000000000003e-06,1.7314e-05,1.7314e-05
bloom,10000,add,2.3320000000000003e-06,1.7186e-05,1.7186e-05
bloom,10000,add,2.273e-06,1.6399e-05,1.6399e-05
bloom,10000,add,2.314e-06,1.6523e-05,1.6523e-05
bloom,10000,add,2.316e-06,1.7726000000000003e-05,1.7726000000000003e-05
bloom,10000,add,2.5340000000000002e-06,2.1380000000000002e-05,2.1380000000000002e-05
bloom,10000,add,2.837e-06,3.2577e-05,3.2577e-05
bloom,10000,add,3.31e-06,2.1052e-05,2.1052e-05
bloom,10000,add,2.3880000000000003e-06,1.8201e-05,1.8201e-05
bloom,10000,add,2.499e-06,1.8886000000000002e-05,1.8886000000000002e-05
bloom,10000,add,2.7950000000000003e-06,1.9885e-05,1.9885e-05
bloom,10000,add,2.776e-06,1.9684e-05,1.9684e-05
bloom,10000,add,3.39e-06,2.425e-05,2.425e-05
bloom,10000,add,2.691e-06,2.0015e-05,2.0015e-05
bloom,10000,add,2.854e-06,2.0199e-05,2.0199e-05
bloom,10000,add,2.554e-06,2.2703000000000003e-05,2.2703000000000003e-05
bloom,10000,add,2.201e-06,1.6060000000000002e-05,1.6060000000000002e-05
bloom,10000,add,2.279e-06,1.9521e-05,1.9521e-05
bloom,10000,add,2.544e-06,1.9187e-05,1.9187e-05
bloom,10000,add,2.6260000000000004e-06,1.9018e-05,1.9018e-05
bloom,10000,add,2.7e-06,1.9267e-05,1.9267e-05
bloom,10000,add,2.1340000000000002e-06,1.6171e-05,1.6171e-05
bloom,10000,add,2.4670000000000003e-06,1.6473e-05,1.6473e-05
bloom,10000,add,3.6190000000000004e-06,2.2922000000000002e-05,2.2922000000000002e-05
bloom,10000,add,2.2860000000000002e-06,1.6914e-05,1.6914e-05
bloom,10000,add,2.39e-06,1.7279000000000002e-05,1.7279000000000002e-05
bloom,10000,add,2.601e-06,1.8456e-05,1.8456e-05
bloom,10000,add,2.579e-06,1.7792000000000002e-05,1.7792000000000002e-05
bloom,10000,add,2.785e-06,2.1878000000000003e-05,2.1878000000000003e-05
bloom,10000,add,3.029e-06,2.1980000000000003e-05,2.1980000000000003e-05
bloom,10000,add,2.6190000000000003e-06,2.0905e-05,2.0905e-05
bloom,10000,add,3.0550000000000004e-06,2.44e-05,2.44e-05
bloom,10000,add,2.999e-06,2.2814000000000002e-05,2.2814000000000002e-05
bloom,10000,add,2.837e-06,3.1663000000000005e-05,3.1663000000000005e-05
bloom,10000,add,2.403e-06,1.862e-05,1.862e-05
bloom,10000,add,3.016e-06,2.5622000000000003e-05,2.5622000000000003e-05
bloom,10000,add,3.502e-06,2.5645000000000003e-05,2.5645000000000003e-05
bloom,10000,add,3.625e-06,2.6314000000000003e-05,2.6314000000000003e-05
bloom,10000,add,2.809e-06,2.0105e-05,2.0105e-05
bloom,10000,add,3.107e-06,2.4551000000000003e-05,2.4551000000000003e-05
bloom,10000,add,3.1110000000000004e-06,2.2358000000000002e-05,2.2358000000000002e-05
bloom,10000,add,2.28e-06,1.8277e-05,1.8277e-05
bloom,10000,add,2.387e-06,1.7085e-05,1.7085e-05
bloom,10000,add,2.3430000000000003e-06,1.6575e-05,1.6575e-05
bloom,10000,add,2.1410000000000003e-06,1.6248e-05,1.6248e-05
bloom,10000,add,2.2240000000000002e-06,1.6288e-05,1.6288e-05
bloom,10000,add,2.128e-06,1.6524e-05,1.6524e-05
bloom,10000,add,2.2530000000000003e-06,1.6964000000000002e-05,1.6964000000000002e-05
bloom,10000,add,2.3150000000000003e-06,1.6647000000000002e-05,1.6647000000000002e-05
bloom,10000,add,2.476e-06,1.6445000000000003e-05,1.6445000000000003e-05
bloom,10000,add,2.183e-06,1.6674e-05,1.6674e-05
bloom,10000,add,2.6870000000000003e-06,1.7339e-05,1.7339e-05
bloom,10000,add,2.527e-06,1.8589e-05,1.8589e-05
bloom,10000,add,2.605e-06,1.8458000000000002e-05,1.8458000000000002e-05
bloom,10000,add,2.274e-06,1.7003e-05,1.7003e-05
bloom,10000,add,2.105e-06,1.6005e-05,1.6005e-05
bloom,10000,add,2.246e-06,1.6629e-05,1.6629e-05
bloom,10000,add,2.221e-06,1.6306e-05,1.6306e-05
bloom,10000,add,2.188e-06,1.6427e-05,1.6427e-05
bloom,10000,add,2.1180000000000003e-06,1.6420000000000002e-05,1.6420000000000002e-05
bloom,10000,add,2.2690000000000002e-06,1.6360000000000003e-05,1.6360000000000003e-05
bloom,10000,add,2.042e-06,1.5958000000000002e-05,1.5958000000000002e-05
bloom,10000,add,2.2080000000000003e-06,1.6543e-05,1.6543e-05
bloom,10000,add,2.333e-06,1.6771000000000003e-05,1.6771000000000003e-05
bloom,10000,add,2.314e-06,1.6315000000000002e-05,1.6315000000000002e-05
bloom,10000,add,2.122e-06,1.5867000000000002e-05,1.5867000000000002e-05
bloom,10000,add,2.1910000000000003e-06,1.6024e-05,1.6024e-05
bloom,10000,add,2.127e-06,1.5954e-05,1.5954e-05
bloom,10000,add,2.578e-06,2.1686000000000002e-05,2.1686000000000002e-05
bloom,10000,contains,1.477e-06,6.587000000000001e-06,6.587000000000001e-06
bloom,10000,contains,1.136e-06,5.686e-06,5.686e-06
bloom,10000,contains,9.340000000000001e-07,5.354000000000001e-06,5.354000000000001e-06
bloom,10000,contains,7.970000000000001e-07,5.21e-06,5.21e-06
bloom,10000,contains,7.830000000000001e-07,4.9220000000000005e-06,4.9220000000000005e-06
bloom,10000,contains,8.04e-07,5.335000000000001e-06,5.335000000000001e-06
bloom,10000,contains,7.57e-07,5.352000000000001e-06,5.352000000000001e-06
bloom,10000,contains,7.12e-07,4.9680000000000005e-06,4.9680000000000005e-06
bloom,10000,contains,7.22e-07,5.245000000000001e-06,5.245000000000001e-06
bloom,10000,contains,7.77e-07,5.459000000000001e-06,5.459000000000001e-06
bloom,10000,contains,8.100000000000001e-07,4.884e-06,4.884e-06
bloom,10000,contains,9.170000000000001e-07,5.1990000000000005e-06,5.1990000000000005e-06
bloom,10000,contains,7.18e-07,4.964e-06,4.964e-06
bloom,10000,contains,9.25e-07,4.787e-06,4.787e-06
bloom,10000,contains,9.070000000000001e-07,5.176e-06,5.176e-06
bloom,10000,contains,1.096e-06,6.851e-06,6.851e-06
bloom,10000,contains,2.5810000000000004e-06,8.205e-06,8.205e-06
bloom,10000,contains,7.61e-07,4.7930000000000005e-06,4.7930000000000005e-06
bloom,10000,contains,8.71e-07,5.901000000000001e-06,5.901000000000001e-06
bloom,10000,contains,8.84e-07,5.5150000000000006e-06,5.5150000000000006e-06
bloom,10000,contains,9.230000000000001e-07,5.589e-06,5.589e-06
bloom,10000,contains,8.74e-07,5.618e-06,5.618e-06
bloom,10000,contains,9.570000000000001e-07,5.479e-06,5.479e-06
bloom,10000,contains,1.314e-06,2.5164e-05,2.5164e-05
bloom,10000,contains,8.650000000000001e-07,5.895e-06,5.895e-06
bloom,10000,contains,1.182e-06,6.730000000000001e-06,6.730000000000001e-06
bloom,10000,contains,1.257e-06,7.432e-06,7.432e-06
bloom,10000,contains,1.5360000000000002e-06,7.822e-06,7.822e-06
bloom,10000,contains,1.102e-06,6.5580000000000006e-06,6.5580000000000006e-06
bloom,10000,contains,1.089e-06,6.7090000000000005e-06,6.7090000000000005e-06
bloom,10000,contains,7.410000000000001e-07,7.93e-06,7.93e-06
bloom,10000,contains,8.29e-07,5.211000000000001e-06,5.211000000000001e-06
bloom,10000,contains,7.73e-07,4.726e-06,4.726e-06
bloom,10000,contains,7.760000000000001e-07,4.664000000000001e-06,4.664000000000001e-06
bloom,10000,contains,7.29e-07,4.6e-06,4.6e-06
bloom,10000,contains,9.800000000000001e-07,5.6150000000000005e-06,5.6150000000000005e-06
bloom,10000,contains,1.4140000000000001e-06,8.464e-06,8.464e-06
bloom,10000,contains,1.342e-06,8.743e-06,8.743e-06
bloom,10000,contains,1.2870000000000001e-06,8.065e-06,8.065e-06
bloom,10000,contains,1.827e-06,1.2631000000000002e-05,1.2631000000000002e-05
bloom,10000,contains,3.0640000000000002e-06,3.0381000000000003e-05,3.0381000000000003e-05
bloom,10000,contains,5.686e-06,1.8348e-05,1.8348e-05
bloom,10000,contains,1.5640000000000002e-06,9.476e-06,9.476e-06
bloom,10000,contains,3.2410000000000004e-06,1.3876e-05,1.3876e-05
bloom,10000,contains,1.3830000000000001e-06,9.766000000000001e-06,9.766000000000001e-06
bloom,10000,contains,2.029e-06,1.3895000000000002e-05,1.3895000000000002e-05
bloom,10000,contains,1.3940000000000001e-06,1.0602000000000001e-05,1.0602000000000001e-05
bloom,10000,contains,1.933e-06,1.5686000000000002e-05,1.5686000000000002e-05
bloom,10000,contains,2.336e-06,1.7683e-05,1.7683e-05
bloom,10000,contains,1.734e-06,1.0176e-05,1.0176e-05
bloom,10000,contains,1.534e-06,9.215e-06,9.215e-06
bloom,10000,contains,1.305e-06,8.851e-06,8.851e-06
bloom,10000,contains,1.396e-06,8.168e-06,8.168e-06
bloom,10000,contains,1.274e-06,8.114e-06,8.114e-06
bloom,10000,contains,1.5240000000000001e-06,8.449e-06,8.449e-06
bloom,10000,contains,1.5070000000000001e-06,1.1693000000000001e-05,1.1693000000000001e-05
bloom,10000,contains,1.7050000000000002e-06,2.3508000000000003e-05,2.3508000000000003e-05
bloom,10000,contains,8.610000000000001e-07,5.414e-06,5.414e-06
bloom,10000,contains,8.720000000000001e-07,5.958e-06,5.958e-06
bloom,10000,contains,7.100000000000001e-07,4.522e-06,4.522e-06
bloom,10000,contains,7.210000000000001e-07,4.872e-06,4.872e-06
bloom,10000,contains,8.830000000000001e-07,5.1430000000000006e-06,5.1430000000000006e-06
bloom,10000,contains,8.18e-07,5.207e-06,5.207e-06
bloom,10000,contains,7.36e-07,4.885000000000001e-06,4.885000000000001e-06
bloom,10000,contains,7.690000000000001e-07,4.867e-06,4.867e-06
bloom,10000,contains,7.860000000000001e-07,5.269000000000001e-06,5.269000000000001e-06
bloom,10000,contains,7.57e-07,7.88e-06,7.88e-06
bloom,10000,contains,7.760000000000001e-07,5.033e-06,5.033e-06
bloom,10000,contains,7.170000000000001e-07,5.096e-06,5.096e-06
bloom,10000,contains,6.81e-07,4.5450000000000005e-06,4.5450000000000005e-06
bloom,10000,contains,7.85e-07,4.8780000000000006e-06,4.8780000000000006e-06
bloom,10000,contains,7.410000000000001e-07,5.104000000000001e-06,5.104000000000001e-06
bloom,10000,contains,7.57e-07,5.035e-06,5.035e-06
bloom,10000,contains,7.420000000000001e-07,5.0920000000000005e-06,5.0920000000000005e-06
bloom,10000,contains,9.29e-07,5.6610000000000005e-06,5.6610000000000005e-06
bloom,10000,contains,8.820000000000001e-07,4.93e-06,4.93e-06
bloom,10000,contains,9.43e-07,8.177e-06,8.177e-06
bloom,10000,contains,7.660000000000001e-07,4.748e-06,4.748e-06
bloom,10000,contains,7.340000000000001e-07,4.6620000000000004e-06,4.6620000000000004e-06
bloom,10000,contains,9.070000000000001e-07,4.694e-06,4.694e-06
bloom,10000,contains,7.33e-07,4.574000000000001e-06,4.574000000000001e-06
bloom,10000,contains,8.130000000000001e-07,5.028e-06,5.028e-06
bloom,10000,contains,8.070000000000001e-07,4.857e-06,4.857e-06
bloom,10000,contains,8.22e-07,4.909e-06,4.909e-06
bloom,10000,contains,7.070000000000001e-07,4.791e-06,4.791e-06
bloom,10000,contains,7.440000000000001e-07,5.179000000000001e-06,5.179000000000001e-06
bloom,10000,contains,7.590000000000001e-07,4.9050000000000005e-06,4.9050000000000005e-06
bloom,10000,contains,7.100000000000001e-07,4.795000000000001e-06,4.795000000000001e-06
bloom,10000,contains,7.8e-07,4.9100000000000004e-06,4.9100000000000004e-06
bloom,10000,contains,7.5e-07,4.817000000000001e-06,4.817000000000001e-06
bloom,10000,contains,7.110000000000001e-07,4.782e-06,4.782e-06
bloom,10000,contains,7.520000000000001e-07,4.942e-06,4.942e-06
bloom,10000,contains,8.680000000000001e-07,5.163e-06,5.163e-06
bloom,10000,contains,8.920000000000001e-07,5.749e-06,5.749e-06
bloom,10000,contains,7.85e-07,4.763e-06,4.763e-06
bloom,10000,contains,7.5e-07,5.1870000000000005e-06,5.1870000000000005e-06
bloom,10000,contains,7.520000000000001e-07,4.413e-06,4.413e-06
bloom,10000,contains,8.510000000000001e-07,4.729e-06,4.729e-06
bloom,10000,contains,7.77e-07,4.5550000000000004e-06,4.5550000000000004e-06
bloom,10000,contains,7.380000000000001e-07,5.0290000000000005e-06,5.0290000000000005e-06
bloom,50000,add,2.988e-06,2.0594e-05,2.0594e-05
bloom,50000,add,2.6300000000000002e-06,1.7437000000000003e-05,1.7437000000000003e-05
bloom,50000,add,2.604e-06,1.7607000000000003e-05,1.7607000000000003e-05
bloom,50000,add,2.2820000000000003e-06,1.6828000000000002e-05,1.6828000000000002e-05
bloom,50000,add,2.2310000000000003e-06,1.7212e-05,1.7212e-05
bloom,50000,add,2.128e-06,1.6886e-05,1.6886e-05
bloom,50000,add,2.187e-06,1.7325e-05,1.7325e-05
bloom,50000,add,2.099e-06,1.7168000000000002e-05,1.7168000000000002e-05
bloom,50000,add,2.2820000000000003e-06,1.6475e-05,1.6475e-05
bloom,50000,add,2.1170000000000002e-06,1.6444e-05,1.6444e-05
bloom,50000,add,2.308e-06,1.7023e-05,1.7023e-05
bloom,50000,add,2.121e-06,1.6793e-05,1.6793e-05
bloom,50000,add,2.288e-06,1.6803e-05,1.6803e-05
bloom,50000,add,2.328e-06,1.7714e-05,1.7714e-05
bloom,50000,add,2.3710000000000003e-06,1.7839e-05,1.7839e-05
bloom,50000,add,2.103e-06,1.6717e-05,1.6717e-05
bloom,50000,add,2.323e-06,1.7249e-05,1.7249e-05
bloom,50000,add,2.395e-06,1.9491e-05,1.9491e-05
bloom,50000,add,2.3990000000000002e-06,1.6627000000000002e-05,1.6627000000000002e-05
bloom,50000,add,2.296e-06,1.6262e-05,1.6262e-05
bloom,50000,add,2.272e-06,1.6399e-05,1.6399e-05
bloom,50000,add,2.2240000000000002e-06,1.6507e-05,1.6507e-05
bloom,50000,add,2.4440000000000002e-06,1.6809e-05,1.6809e-05
bloom,50000,add,2.0160000000000003e-06,1.6425e-05,1.6425e-05
bloom,50000,add,2.24e-06,1.6662e-05,1.6662e-05
bloom,50000,add,2.206e-06,4.3251e-05,4.3251e-05
bloom,50000,add,2.415e-06,1.7608e-05,1.7608e-05
bloom,50000,add,2.995e-06,2.5173e-05,2.5173e-05
bloom,50000,add,2.9300000000000003e-06,2.2292000000000003e-05,2.2292000000000003e-05
bloom,50000,add,3.8350000000000006e-06,2.9060000000000003e-05,2.9060000000000003e-05
bloom,50000,add,3.013e-06,2.3811000000000003e-05,2.3811000000000003e-05
bloom,50000,add,3.198e-06,2.4860000000000003e-05,2.4860000000000003e-05
bloom,50000,add,3.58e-06,3.3071e-05,3.3071e-05
bloom,50000,add,3.288e-06,2.5189000000000002e-05,2.5189000000000002e-05
bloom,50000,add,3.7e-06,3.5573e-05,3.5573e-05
bloom,50000,add,3.1660000000000003e-06,2.5347000000000003e-05,2.5347000000000003e-05
bloom,50000,add,2.4510000000000003e-06,3.3028e-05,3.3028e-05
bloom,50000,add,2.505e-06,2.3153e-05,2.3153e-05
bloom,50000,add,2.104e-06,1.6952e-05,1.6952e-05
bloom,50000,add,2.181e-06,1.7263e-05,1.7263e-05
bloom,50000,add,2.122e-06,1.6836e-05,1.6836e-05
bloom,50000,add,2.058e-06,1.5947e-05,1.5947e-05
bloom,50000,add,2.1180000000000003e-06,1.6688e-05,1.6688e-05
bloom,50000,add,2.069e-06,1.6623e-05,1.6623e-05
bloom,50000,add,2.2990000000000004e-06,1.6204e-05,1.6204e-05
bloom,50000,add,2.37e-06,1.6666000000000003e-05,1.6666000000000003e-05
bloom,50000,add,3.248e-06,2.0322000000000003e-05,2.0322000000000003e-05
bloom,50000,add,2.11e-06,1.65e-05,1.65e-05
bloom,50000,add,2.222e-06,1.6631e-05,1.6631e-05
bloom,50000,add,2.1580000000000003e-06,1.6551e-05,1.6551e-05
bloom,50000,add,2.1010000000000003e-06,1.6401e-05,1.6401e-05
bloom,50000,add,2.0720000000000002e-06,1.6514e-05,1.6514e-05
bloom,50000,add,2.3480000000000002e-06,1.6488000000000002e-05,1.6488000000000002e-05
bloom,50000,add,2.2470000000000003e-06,1.6343000000000003e-05,1.6343000000000003e-05
bloom,50000,add,2.226e-06,1.7016e-05,1.7016e-05
bloom,50000,add,2.159e-06,1.6646e-05,1.6646e-05
bloom,50000,add,2.414e-06,1.6644000000000002e-05,1.6644000000000002e-05
bloom,50000,add,2.257e-06,1.6247000000000002e-05,1.6247000000000002e-05
bloom,50000,add,2.139e-06,1.6544e-05,1.6544e-05
bloom,50000,add,2.273e-06,1.728e-05,1.728e-05
bloom,50000,add,2.2140000000000003e-06,1.7096e-05,1.7096e-05
bloom,50000,add,2.33e-06,1.6376e-05,1.6376e-05
bloom,50000,add,2.077e-06,1.6073e-05,1.6073e-05
bloom,50000,add,2.166e-06,1.7302e-05,1.7302e-05
bloom,50000,add,2.266e-06,1.6683000000000003e-05,1.6683000000000003e-05
bloom,50000,add,2.155e-06,1.6624000000000002e-05,1.6624000000000002e-05
bloom,50000,add,2.3100000000000003e-06,3.5442000000000004e-05,3.5442000000000004e-05
bloom,50000,add,2.1860000000000003e-06,1.711e-05,1.711e-05
bloom,50000,add,2.178e-06,1.7245000000000002e-05,1.7245000000000002e-05
bloom,50000,add,2.291e-06,1.6531e-05,1.6531e-05
bloom,50000,add,2.267e-06,1.6498e-05,1.6498e-05
bloom,50000,add,2.075e-06,1.7915e-05,1.7915e-05
bloom,50000,add,2.091e-06,1.6678000000000002e-05,1.6678000000000002e-05
bloom,50000,add,2.0550000000000002e-06,1.6175e-05,1.6175e-05
bloom,50000,add,2.254e-06,1.6385e-05,1.6385e-05
bloom,50000,add,2.199e-06,1.6629e-05,1.6629e-05
bloom,50000,add,2.1580000000000003e-06,1.6762e-05,1.6762e-05
bloom,50000,add,2.274e-06,1.6574e-05,1.6574e-05
bloom,50000,add,2.142e-06,1.5786e-05,1.5786e-05
bloom,50000,add,2.1570000000000003e-06,1.5952000000000002e-05,1.5952000000000002e-05
bloom,50000,add,2.1340000000000002e-06,1.6557e-05,1.6557e-05
bloom,50000,add,2.2410000000000002e-06,1.6045e-05,1.6045e-05
bloom,50000,add,2.1970000000000003e-06,1.6462000000000003e-05,1.6462000000000003e-05
bloom,50000,add,2.1000000000000002e-06,1.6547000000000003e-05,1.6547000000000003e-05
bloom,50000,add,2.297e-06,1.6352000000000002e-05,1.6352000000000002e-05
bloom,50000,add,2.184e-06,1.7159e-05,1.7159e-05
bloom,50000,add,2.227e-06,1.6573000000000002e-05,1.6573000000000002e-05
bloom,50000,add,2.29e-06,1.6071000000000002e-05,1.6071000000000002e-05
bloom,50000,add,2.093e-06,1.6469e-05,1.6469e-05
bloom,50000,add,2.4550000000000002e-06,1.628e-05,1.628e-05
bloom,50000,add,2.1620000000000002e-06,1.5939e-05,1.5939e-05
bloom,50000,add,2.257e-06,1.6372000000000002e-05,1.6372000000000002e-05
bloom,50000,add,2.0890000000000002e-06,1.666e-05,1.666e-05
bloom,50000,add,2.1060000000000002e-06,1.6502000000000002e-05,1.6502000000000002e-05
bloom,50000,add,2.154e-06,1.6529e-05,1.6529e-05
bloom,50000,add,2.137e-06,1.6162000000000002e-05,1.6162000000000002e-05
bloom,50000,add,2.3260000000000003e-06,1.6437000000000002e-05,1.6437000000000002e-05
bloom,50000,add,2.015e-06,1.6061e-05,1.6061e-05
bloom,50000,add,2.001e-06,1.6001e-05,1.6001e-05
bloom,50000,add,2.122e-06,1.5903e-05,1.5903e-05
bloom,50000,contains,1.4480000000000002e-06,5.8460000000000004e-06,5.8460000000000004e-06
bloom,50000,contains,1.075e-06,5.138000000000001e-06,5.138000000000001e-06
bloom,50000,contains,9.01e-07,5.060000000000001e-06,5.060000000000001e-06
bloom,50000,contains,8.81e-07,5.249e-06,5.249e-06
bloom,50000,contains,8.920000000000001e-07,5.261e-06,5.261e-06
bloom,50000,contains,8.370000000000001e-07,4.808e-06,4.808e-06
bloom,50000,contains,8.36e-07,4.999e-06,4.999e-06
bloom,50000,contains,7.820000000000001e-07,4.852e-06,4.852e-06
bloom,50000,contains,7.270000000000001e-07,4.966e-06,4.966e-06
bloom,50000,contains,8.720000000000001e-07,4.9680000000000005e-06,4.9680000000000005e-06
bloom,50000,contains,8.380000000000001e-07,4.981e-06,4.981e-06
bloom,50000,contains,7.550000000000001e-07,5.018e-06,5.018e-06
bloom,50000,contains,8.540000000000001e-07,5.0070000000000005e-06,5.0070000000000005e-06
bloom,50000,contains,7.53e-07,4.906e-06,4.906e-06
bloom,50000,contains,7.64e-07,5.071e-06,5.071e-06
bloom,50000,contains,7.890000000000001e-07,4.748e-06,4.748e-06
bloom,50000,contains,7.580000000000001e-07,4.721e-06,4.721e-06
bloom,50000,contains,8.060000000000001e-07,5.01e-06,5.01e-06
bloom,50000,contains,7.06e-07,4.853e-06,4.853e-06
bloom,50000,contains,7.750000000000001e-07,5.076e-06,5.076e-06
bloom,50000,contains,7.91e-07,4.8780000000000006e-06,4.8780000000000006e-06
bloom,50000,contains,7.970000000000001e-07,4.954e-06,4.954e-06
bloom,50000,contains,8.02e-07,5.240000000000001e-06,5.240000000000001e-06
bloom,50000,contains,8.05e-07,6.2350000000000004e-06,6.2350000000000004e-06
bloom,50000,contains,7.760000000000001e-07,4.5670000000000005e-06,4.5670000000000005e-06
bloom,50000,contains,7.15e-07,4.941000000000001e-06,4.941000000000001e-06
bloom,50000,contains,7.09e-07,4.75e-06,4.75e-06
bloom,50000,contains,7.49e-07,4.531e-06,4.531e-06
bloom,50000,contains,7.15e-07,4.794e-06,4.794e-06
bloom,50000,contains,7.71e-07,4.800000000000001e-06,4.800000000000001e-06
bloom,50000,contains,7.02e-07,4.599e-06,4.599e-06
bloom,50000,contains,7.73e-07,5.0970000000000005e-06,5.0970000000000005e-06
bloom,50000,contains,8.240000000000001e-07,5.113e-06,5.113e-06
bloom,50000,contains,7.85e-07,4.859e-06,4.859e-06
bloom,50000,contains,8.35e-07,5.9940000000000005e-06,5.9940000000000005e-06
bloom,50000,contains,8.410000000000001e-07,5.018e-06,5.018e-06
bloom,50000,contains,7.990000000000001e-07,4.684e-06,4.684e-06
bloom,50000,contains,7.64e-07,4.5450000000000005e-06,4.5450000000000005e-06
bloom,50000,contains,9.270000000000001e-07,5.258e-06,5.258e-06
bloom,50000,contains,7.88e-07,4.761000000000001e-06,4.761000000000001e-06
bloom,50000,contains,7.61e-07,4.377000000000001e-06,4.377000000000001e-06
bloom,50000,contains,1.8170000000000001e-06,8.759e-06,8.759e-06
bloom,50000,contains,8.46e-07,4.857e-06,4.857e-06
bloom,50000,contains,1.066e-06,6.876000000000001e-06,6.876000000000001e-06
bloom,50000,contains,9.76e-07,5.526e-06,5.526e-06
bloom,50000,contains,8.66e-07,5.185e-06,5.185e-06
bloom,50000,contains,1.018e-06,2.2481e-05,2.2481e-05
bloom,50000,contains,8.18e-07,6.19e-06,6.19e-06
bloom,50000,contains,7.310000000000001e-07,4.8490000000000005e-06,4.8490000000000005e-06
bloom,50000,contains,7.480000000000001e-07,4.468e-06,4.468e-06
bloom,50000,contains,8.100000000000001e-07,4.751e-06,4.751e-06
bloom,50000,contains,7.92e-07,4.624e-06,4.624e-06
bloom,50000,contains,7.650000000000001e-07,4.924000000000001e-06,4.924000000000001e-06
bloom,50000,contains,7.77e-07,4.79e-06,4.79e-06
bloom,50000,contains,8.09e-07,5.018e-06,5.018e-06
bloom,50000,contains,7.720000000000001e-07,4.629e-06,4.629e-06
bloom,50000,contains,7.39e-07,4.559e-06,4.559e-06
bloom,50000,contains,7.05e-07,4.639e-06,4.639e-06
bloom,50000,contains,7.16e-07,5.060000000000001e-06,5.060000000000001e-06
